CRN,URL,Course,Title,Instructors,Course Meeting,Credits
25814,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25814,MACC 502,BUSINESS LAW FOR ACCOUNTANTS,"Butler, Lee Ann","9:45AM - 11:15AM TR  
9:45AM - 11:15AM TR  ",3
25815,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25815,MACC 513,ISSUES IN FIN REPORTING III,"Zeff, Stephen","12:30PM - 2:00PM MW  
12:30PM - 2:00PM MW  ",3
25752,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25752,MACC 515,ADVANCED REVENUE RECOGNITION,"Ramesh, Kris",9:45AM - 11:15AM MW  ,1.5
25753,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25753,MACC 531,ADVANCED MGMT ACCOUNTING,"Ballew, Hailey",12:30PM - 2:00PM TR  ,1.5
25754,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25754,MACC 541,ACCTG INFO AND CONTROL SYSTEMS,"Drakey, Kelly",10:00AM - 3:00PM MTWRF  ,1.5
25755,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25755,MACC 542,ADVANCED AUDITING,"Drakey, Kelly",9:45AM - 11:15AM MW  ,1.5
25756,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25756,MACC 562,DATA ANALYTICS IN AUDITING,"Cheek, Danielle",12:30PM - 2:00PM TR  ,1.5
25816,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25816,MACC 564,ACCTG INFO SYS AND ANALYTICS,"Kaba, Yamil","8:00AM - 9:30AM TR  
8:00AM - 9:30AM TR  ",3
25907,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25907,MACC 573,BUS TAX STRAT: APPLICATIONS,"Evetts, Nancy",10:00AM - 3:00PM MTWRF  ,1.5
26000,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=26000,MACC 599,INDEPENDENT STUDY,"Butler, Lee Ann", ,3
21812,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21812,MATH 101,SINGLE VARIABLE CALCULUS I,"Russell-Madonia, Jacob",11:00AM - 11:50AM MWF  ,3
25466,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25466,MATH 102,SINGLE VARIABLE CALCULUS II,"Del Guercio, Olivia",11:00AM - 11:50AM MWF  ,3
21569,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21569,MATH 102,SINGLE VARIABLE CALCULUS II,"Kesten, Jacob",9:00AM - 9:50AM MWF  ,3
21433,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21433,MATH 102,SINGLE VARIABLE CALCULUS II,"Takase, Alberto",10:00AM - 10:50AM MWF  ,3
20474,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20474,MATH 102,SINGLE VARIABLE CALCULUS II,"Gwaltney, Ethan",11:00AM - 11:50AM MWF  ,3
22015,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22015,MATH 102,SINGLE VARIABLE CALCULUS II,"Yu, Jize",1:00PM - 1:50PM MWF  ,3
22038,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22038,MATH 112,CALCULUS: INTEGRATION + APPS,"Orcan Ekmekci, Betul",9:25AM - 10:40AM TR  ,3
23131,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=23131,MATH 115,THE ART OF MATH,"Orcan Ekmekci, Betul",10:50AM - 12:05PM TR  ,3
21570,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21570,MATH 211,ORD DIFFERENTIAL EQUATIONS,"Li, Long",10:00AM - 10:50AM MWF  ,3
21280,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21280,MATH 211,ORD DIFFERENTIAL EQUATIONS,"Le, Khanh",11:00AM - 11:50AM MWF  ,3
21813,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21813,MATH 211,ORD DIFFERENTIAL EQUATIONS,"Liu Lopez, Fernando",9:00AM - 9:50AM MWF  ,3
21814,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21814,MATH 212,MULTIVARIABLE CALCULUS,"Arosemena Serrato, Juan Camilo",9:00AM - 9:50AM MWF  ,3
20062,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20062,MATH 212,MULTIVARIABLE CALCULUS,"Gao, Zhiyong",11:00AM - 11:50AM MWF  ,3
22588,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22588,MATH 212,MULTIVARIABLE CALCULUS,"Gao, Zhiyong",1:00PM - 1:50PM MWF  ,3
20063,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20063,MATH 212,MULTIVARIABLE CALCULUS,"Malinovitch, Tal",10:50AM - 12:05PM TR  ,3
23936,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=23936,MATH 220,HONORS ORD DIFFERENTIAL EQNS,"Damanik, David",10:50AM - 12:05PM TR  ,3
25361,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25361,MATH 232,HONORS MULTIVARIABLE CALCULUS,"Wang, Stephen",11:00AM - 11:50AM MWF  ,3
22587,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22587,MATH 280,UG MATH TEACHING PRACTICUM,"Wang, Stephen", ,1 TO 3
24336,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=24336,MATH 290,MATHEMATICAL WRITING SEMINAR,"Gwaltney, Ethan",4:00PM - 4:50PM MW  ,1
25881,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25881,MATH 300,TOPICS IN UNDERGRADUATE MATH,"Orcan Ekmekci, Betul",1:00PM - 1:50PM MWF  ,3
20183,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20183,MATH 302,ELEMENTS OF ANALYSIS,"Malinovitch, Tal",2:30PM - 3:45PM TR  ,3
25362,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25362,MATH 321,INTRODUCTION TO ANALYSIS I,"Semmes, Stephen",3:00PM - 3:50PM MWF  ,3
20064,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20064,MATH 322,INTRODUCTION TO ANALYSIS II,"Semmes, Stephen",11:00AM - 11:50AM MWF  ,3
23226,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=23226,MATH 323,INTRO TO MATH CRYPTOGRAPHY,"Goldman, Ron",1:00PM - 2:15PM TR  ,3
21571,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21571,MATH 354,HONORS LINEAR ALGEBRA,"Jones, Frank",9:25AM - 10:40AM TR  ,3
21131,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21131,MATH 355,LINEAR ALGEBRA,"Castro, Nickolas",1:00PM - 1:50PM MWF  ,3
22534,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22534,MATH 355,LINEAR ALGEBRA,"Wang, Stephen",2:00PM - 2:50PM MWF  ,3
25363,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25363,MATH 355,LINEAR ALGEBRA,"Yu, Jize",10:00AM - 10:50AM MWF  ,3
22680,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22680,MATH 357,ABSTRACT ALGEBRA II,"Wolff, Stephen",9:00AM - 9:50AM MWF  ,3
22535,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22535,MATH 365,NUMBER THEORY,"Huang, Hongdi",2:00PM - 2:50PM MWF  ,3
20166,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20166,MATH 366,GEOMETRY,"Gao, Zhiyong",10:00AM - 10:50AM MWF  ,3
23454,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=23454,MATH 382,COMPUTATIONAL COMPLEX ANALYSIS,"Jones, Frank",1:00PM - 1:50PM MWF  ,3
25364,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25364,MATH 423,PARTIAL DIFFERENTIAL EQNS I,"Mantoulidis, Christos",2:30PM - 3:45PM TR  ,3
20065,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20065,MATH 427,COMPLEX ANALYSIS,"Lukic, Milivoje",1:00PM - 2:15PM TR  ,3
20066,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20066,MATH 443,GENERAL TOPOLOGY,"Leininger, Christopher",9:25AM - 10:40AM TR  ,3
25365,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25365,MATH 451,DIFFERENTIABLE MANIFOLDS,"Leininger, Christopher",10:50AM - 12:05PM TR  ,3
20068,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20068,MATH 464,ADVANCED ALGEBRA II,"Levin, Brandon",10:00AM - 10:50AM MWF  ,3
25410,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25410,MATH 466,TOPICS IN ALGEBRA II,"Walton, Chelsea",9:25AM - 10:40AM TR  ,3
25367,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25367,MATH 471,MATHEMATICS OF APERIODIC ORDER,"Damanik, David",1:00PM - 2:15PM TR  ,3
22099,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22099,MATH 479,MATH UNDERGRADUATE RESEARCH,, ,1 TO 3
20069,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20069,MATH 490,SUPERVISED READING,"Katz, Nets", ,1 TO 6
21318,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21318,MATH 490,SUPERVISED READING,"Walton, Chelsea", ,1 TO 6
21517,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21517,MATH 490,SUPERVISED READING,"Mantoulidis, Christos", ,1 TO 6
25480,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25480,MATH 513,PARTIAL DIFFERENTIAL EQNS I,"Mantoulidis, Christos",2:30PM - 3:45PM TR  ,3
20184,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20184,MATH 517,COMPLEX ANALYSIS,"Lukic, Milivoje",1:00PM - 2:15PM TR  ,3
25368,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25368,MATH 522,TOPICS IN ANALYSIS,"Katz, Nets",10:50AM - 12:05PM TR  ,3
20303,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20303,MATH 538,GENERAL TOPOLOGY,"Leininger, Christopher",9:25AM - 10:40AM TR  ,3
25369,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25369,MATH 541,TOPICS IN TOPOLOGY,"Harvey, Shelly",2:00PM - 2:50PM MWF  ,3
25370,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25370,MATH 543,TOPICS IN L-D TOPOLOGY,"Castro, Nickolas",11:00AM - 11:50AM MWF  ,1 TO 3
25366,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25366,MATH 551,DIFFERENTIABLE MANIFOLDS,"Leininger, Christopher",10:50AM - 12:05PM TR  ,3
20186,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20186,MATH 564,ADVANCED ALGEBRA II,"Levin, Brandon",10:00AM - 10:50AM MWF  ,3
25371,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25371,MATH 566,TOPICS IN ALGEBRA II,"Walton, Chelsea",9:25AM - 10:40AM TR  ,3
25372,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25372,MATH 567,TOPICS IN ALGEBRAIC GEOMETRY,"Varilly Alvarado, Anthony",10:00AM - 10:50AM MWF  ,3
20070,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20070,MATH 590,CURRENT MATHEMATICS SEMINAR,"Castro, Nickolas; Semmes, Stephen; Domat, George",2:30PM - 3:29PM R  ,1
20071,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20071,MATH 591,GRADUATE TEACHING SEMINAR,"Wang, Stephen; Orcan Ekmekci, Betul; Gwaltney, Ethan",2:30PM - 3:20PM T  ,1
20187,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20187,MATH 680,MATHEMATICS COLLOQUIUM,"Le, Khanh; Russell-Madonia, Jacob; Li, Long",4:00PM - 5:29PM R  ,1
20273,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20273,MATH 681,TOPOLOGY SEMINAR,"Leininger, Christopher; Harvey, Shelly",4:00PM - 4:50PM M  ,1
20274,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20274,MATH 682,ALGEBRAIC GEOMETRY SEMINAR,"Varilly Alvarado, Anthony; Levin, Brandon",3:00PM - 3:50PM W  ,1
20275,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20275,MATH 683,GEOMETRY SEMINAR,"Chambers, Gregory; Nelson, Jo; Mantoulidis, Christos",4:00PM - 4:50PM W  ,1
24372,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=24372,MATH 684,ANALYSIS SEMINAR,"Damanik, David; Lukic, Milivoje",4:00PM - 5:29PM T  ,1
20354,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20354,MATH 690,SUPERVISED READING,"Lukic, Milivoje", ,1 TO 6
21296,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21296,MATH 690,SUPERVISED READING,"Reid, Alan", ,1 TO 6
21309,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21309,MATH 690,SUPERVISED READING,"Katz, Nets", ,1 TO 6
21494,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21494,MATH 690,SUPERVISED READING,"Varilly Alvarado, Anthony", ,1 TO 6
21780,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21780,MATH 690,SUPERVISED READING,, ,1 TO 6
22040,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22040,MATH 690,SUPERVISED READING,"Damanik, David", ,1 TO 6
22107,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22107,MATH 690,SUPERVISED READING,"Harvey, Shelly", ,1 TO 6
22125,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22125,MATH 690,SUPERVISED READING,"Wolf, Michael", ,1 TO 6
22784,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22784,MATH 690,SUPERVISED READING,"Walton, Chelsea", ,1 TO 6
22785,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22785,MATH 690,SUPERVISED READING,"Chambers, Gregory", ,1 TO 6
23227,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=23227,MATH 690,SUPERVISED READING,"Leininger, Christopher", ,1 TO 6
20571,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20571,MATH 699,MATHEMATICAL SCIENCES,"Damanik, David",12:00PM - 12:50PM W  ,1 TO 9
21306,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21306,MATH 699,MATHEMATICAL SCIENCES,"Harvey, Shelly",4:00PM - 4:50PM F  ,1 TO 9
20072,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20072,MATH 800,GRADUATE THESIS AND RESEARCH,"Harvey, Shelly", ,1 TO 15
21298,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21298,MATH 800,GRADUATE THESIS AND RESEARCH,"Lukic, Milivoje", ,1 TO 15
21299,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21299,MATH 800,GRADUATE THESIS AND RESEARCH,"Damanik, David", ,1 TO 15
21300,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21300,MATH 800,GRADUATE THESIS AND RESEARCH,, ,1 TO 15
21301,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21301,MATH 800,GRADUATE THESIS AND RESEARCH,"Reid, Alan", ,1 TO 15
21302,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21302,MATH 800,GRADUATE THESIS AND RESEARCH,"Varilly Alvarado, Anthony", ,1 TO 15
21303,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21303,MATH 800,GRADUATE THESIS AND RESEARCH,"Wolf, Michael", ,1 TO 15
22753,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22753,MATH 800,GRADUATE THESIS AND RESEARCH,"Walton, Chelsea", ,1 TO 15
24096,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=24096,MATH 800,GRADUATE THESIS AND RESEARCH,"Levin, Brandon", ,1 TO 15
24097,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=24097,MATH 800,GRADUATE THESIS AND RESEARCH,"Fisher, David", ,1 TO 15
24332,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=24332,MATH 800,GRADUATE THESIS AND RESEARCH,"Mantoulidis, Christos", ,1 TO 15
24779,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=24779,MATH 800,GRADUATE THESIS AND RESEARCH,"Leininger, Christopher", ,1 TO 15
20465,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20465,MDEM 102,ELEMENTARY LATIN II,"Mackie, Hilary",1:00PM - 1:50PM MWF  ,3
25149,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25149,MDEM 210,MEDIEVAL VIOLENCE,"Irish, Maya",10:50AM - 12:05PM TR  ,3
24845,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=24845,MDEM 212,INTERMEDIATE LATIN II,"Somerville, Ted",10:50AM - 12:05PM TR  ,3
20466,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20466,MDEM 222,MEDIEVAL AND RENAISSANCE ERAS,"Loewen, Peter",11:00AM - 11:50AM MWF  ,3
25160,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25160,MDEM 327,MEDIEVAL BORDERLANDS,"Irish, Maya",1:00PM - 2:15PM TR  ,3
24946,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=24946,MDEM 330,EARLY MEDIEVAL ART,"Gallant, Denva",1:00PM - 2:15PM TR  ,3
25305,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25305,MDEM 350,DEMONS/MENTAL ILLNESS/MEDICINE,"Clements, Niki",2:30PM - 5:20PM T  ,3
24956,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=24956,MDEM 377,MEDIEVAL MANUSCRIPTS,"Gallant, Denva",1:00PM - 3:30PM M  ,3
25446,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25446,MDEM 398,INDEPENDENT STUDY,"Fanger, Claire", ,1 TO 3
24835,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=24835,MDEM 456,COLLEGIUM MUSICUM,"Loewen, Peter", ,2
21536,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21536,MDHM 201,INTRO TO MEDICAL HUMANITIES,"Alexander, Travis",10:50AM - 12:05PM TR  ,3
25564,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25564,MDHM 250,INTRO TO DISABILITY STUDIES,"Russell, Alan",2:30PM - 3:45PM TR  ,3
25654,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25654,MDHM 260,CREATIVE WRITING FOR MED HUM,"Hammon, Cameron",4:00PM - 6:30PM T  ,3
25602,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25602,MDHM 280,MEDICAL HORROR IN FILM & LIT,"Alexander, Travis",1:00PM - 2:15PM TR  ,3
25574,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25574,MDHM 310,PAIN,"Shwetz, Katherine",2:30PM - 3:45PM TR  ,3
25605,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25605,MDHM 325,ETHICAL DEBATES IN MEDICINE,"Reis-Dennis, Samuel",1:00PM - 2:15PM TR  ,3
21537,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21537,MDHM 403,HHASS MED HUM PRACTICUM 2,"Mitchell, Beverly",5:20PM - 6:20PM W  ,3
25604,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25604,MDHM 410,ETHICS AND THE HUMAN BODY,"Reis-Dennis, Samuel",2:30PM - 5:00PM T  ,3
21708,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21708,MDHM 430,HHASS 1-SEM MED HUM PRACTICUM,"Bailar, Melissa",5:00PM - 5:59PM W  ,3
25603,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25603,MDHM 435,APPLIED MEDICAL HUMANITIES RES,"Bailar, Melissa",4:00PM - 5:15PM TR  ,3
25878,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25878,MECH 200,CLASSICAL THERMODYNAMICS,"Schaefer, Laura",1:00PM - 2:15PM TR  ,3
23949,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=23949,MECH 203,MECH ENG DESIGN TOOLS,"Trevas, David",11:00AM - 11:50AM MWF  ,3
22025,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22025,MECH 231,SOPHOMORE LAB,"Dugnani, Roberto",3:10PM - 5:40PM T  ,1
22026,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22026,MECH 231,SOPHOMORE LAB,"Dugnani, Roberto",3:10PM - 5:40PM R  ,1
25879,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25879,MECH 310,RIGID BODY DYNAMICS,"Dugnani, Roberto",2:00PM - 2:50PM MWF  ,3
25880,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25880,MECH 310,RIGID BODY DYNAMICS,"Dugnani, Roberto",9:00AM - 9:50AM MWF  ,3
20040,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20040,MECH 311,MECHANICS OF SOLIDS,"Nagarajaiah, Satish",1:00PM - 2:15PM TR  ,3
21960,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21960,MECH 315,STRESS ANALYSIS,"Brake, Matthew",10:00AM - 10:50AM MWF  ,3
20041,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20041,MECH 331,JUNIOR LABORATORY I,"Trevas, David",2:45PM - 5:15PM M  ,1
20042,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20042,MECH 331,JUNIOR LABORATORY I,"Trevas, David",2:45PM - 5:15PM W  ,1
20043,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20043,MECH 340,INDUSTRIAL PROCESS LAB,"Gesenhues, Joseph",2:00PM - 4:50PM M  ,1
20190,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20190,MECH 340,INDUSTRIAL PROCESS LAB,"Gesenhues, Joseph",2:30PM - 5:20PM T  ,1
20044,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20044,MECH 340,INDUSTRIAL PROCESS LAB,"Gesenhues, Joseph",2:00PM - 4:50PM W  ,1
20191,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20191,MECH 340,INDUSTRIAL PROCESS LAB,"Gesenhues, Joseph",2:30PM - 5:20PM R  ,1
21961,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21961,MECH 350,MECHANICAL ELEMENTS,"Yavas, Denizhan",10:50AM - 12:05PM TR  ,3
20200,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20200,MECH 404,MECHANICAL DESIGN PROJECT,"Dugnani, Roberto", ,1 TO 4
21507,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21507,MECH 404,MECHANICAL DESIGN PROJECT,, ,1 TO 4
20210,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20210,MECH 408,CDP II,"Trevas, David",8:30AM - 9:50AM MWF  ,3
25379,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25379,MECH 412,VIBRATIONS,"Spanos, Pol",10:50AM - 12:05PM TR  ,3
24656,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=24656,MECH 417,FINITE ELEMENT ANALYSIS,"Avila, Raudel",1:00PM - 2:15PM TR  ,3
20046,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20046,MECH 420,FUNDAMENTALS OF CONTROL SYST,"Ghorbel, Fathi",11:00AM - 11:50AM MWF  ,3
20047,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20047,MECH 481,HEAT TRANSFER,"Wehmeyer, Geoff",9:25AM - 10:40AM TR  ,3
23528,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=23528,MECH 481,HEAT TRANSFER,"Bayazitoglu, Yildiz",9:25AM - 10:40AM TR  ,3
23646,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=23646,MECH 487,CAPILLARITY AND WETTING,"Preston, Daniel",2:30PM - 3:45PM TR  ,3
20205,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20205,MECH 490,MECH ENG RESEARCH PROJECTS,"Wehmeyer, Geoff", ,1 TO 4
20505,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20505,MECH 490,MECH ENG RESEARCH PROJECTS,"Brake, Matthew", ,1 TO 4
21292,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21292,MECH 490,MECH UG RESEARCH PROJECT - VIP,"Ghorbel, Fathi", ,1 TO 4
21411,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21411,MECH 490,MECH ENG RESEARCH PROJECTS,"Preston, Daniel", ,1 TO 4
21434,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21434,MECH 490,MECH ENG RESEARCH PROJECTS,"Fregly, BJ", ,1 TO 4
21465,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21465,MECH 490,MECH ENG RESEARCH PROJECTS,"O'Malley, Marcia", ,1 TO 4
21468,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21468,MECH 490,MECH ENG RESEARCH PROJECTS,"Higgs, C. Fred", ,1 TO 4
21692,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21692,MECH 490,MECH ENG RESEARCH PROJECTS,"Bayazitoglu, Yildiz", ,1 TO 4
21743,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21743,MECH 490,MECH ENG RESEARCH PROJECTS,"Trevas, David", ,1 TO 4
