CRN,URL,Course,Title,Instructors,Course Meeting,Credits
31334,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31334,CHEM 211,ORGANIC CHEMISTRY I,"Yearty, Kasey Leigh",10:00AM - 11:55AM MWF  ,3
31250,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31250,CHEM 211,ORGANIC CHEMISTRY I,"Yearty, Kasey Leigh",10:00AM - 11:55AM MWF  ,3
31251,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31251,CHEM 213,ORGANIC CHEM DISCUSSION I,"Yearty, Kasey Leigh; Rodriguez, Agustin",1:00PM - 1:50PM MW  ,0
31335,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31335,CHEM 213,ORGANIC CHEM DISCUSSION I,"Yearty, Kasey Leigh",2:00PM - 2:50PM MW  ,0
31336,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31336,CHEM 213,ORGANIC CHEM DISCUSSION I,"Yearty, Kasey Leigh",3:00PM - 3:50PM MW  ,0
31567,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31567,CHEM 213,ORGANIC CHEM DISCUSSION I,"Yearty, Kasey Leigh; Rodriguez, Agustin",3:00PM - 3:50PM MW  ,0
31644,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31644,CHEM 213,ORGANIC CHEM DISCUSSION I,"Yearty, Kasey Leigh; Rodriguez, Agustin",4:00PM - 4:50PM MW  ,0
31316,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31316,CHEM 215,ORGANIC CHEMISTRY LAB,"Yearty, Kasey Leigh",1:00PM - 4:30PM TR  ,2
31337,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31337,CHEM 313,ORGANIC CHEMISTRY II,"Zubarev, Eugene",10:00AM - 11:45AM MWF  ,3
31253,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31253,CHEM 313,ORGANIC CHEMISTRY II,"Zubarev, Eugene",10:00AM - 11:55AM MWF  ,3
31254,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31254,CHEM 314,ORGANIC CHEM DISCUSSION II,"Zubarev, Eugene",1:00PM - 1:50PM MW  ,0
31255,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31255,CHEM 314,ORGANIC CHEM DISCUSSION II,"Zubarev, Eugene",2:00PM - 2:50PM MW  ,0
31338,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31338,CHEM 314,ORGANIC CHEM DISCUSSION II,"Zubarev, Eugene",2:00PM - 2:50PM MW  ,0
31339,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31339,CHEM 314,ORGANIC CHEM DISCUSSION II,"Zubarev, Eugene",3:00PM - 3:50PM MW  ,0
30435,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30435,CHEM 391,RESEARCH FOR UNDERGRADUATES,"Yearty, Kasey Leigh", ,1 TO 5
31223,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31223,CHEM 477,BIOLOGICAL MOTORS,"Kolomeisky, Anatoly",9:00AM - 10:00AM MTWF  ,3
30125,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30125,CHEM 491,RESEARCH FOR UNDERGRADUATES,"Yearty, Kasey Leigh", ,1 TO 5
30107,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30107,CHEM 800,GRADUATE RESEARCH,"Ajayan, Pulickel M.", ,1 TO 15
30226,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30226,CHEM 800,GRADUATE RESEARCH,"Alvarez, Pedro", ,1 TO 15
30227,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30227,CHEM 800,GRADUATE RESEARCH,"Ball, Zachary", ,1 TO 15
30228,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30228,CHEM 800,GRADUATE RESEARCH,"Barron, Andrew R.", ,1 TO 15
30229,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30229,CHEM 800,GRADUATE RESEARCH,"Clementi, Cecilia", ,1 TO 15
30230,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30230,CHEM 800,GRADUATE RESEARCH,"Halas, Naomi", ,1 TO 15
30231,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30231,CHEM 800,GRADUATE RESEARCH,"Hartgerink, Jeffrey", ,1 TO 15
30232,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30232,CHEM 800,GRADUATE RESEARCH,"Kolomeisky, Anatoly", ,1 TO 15
30233,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30233,CHEM 800,GRADUATE RESEARCH,"Kurti, Laszlo", ,1 TO 15
30234,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30234,CHEM 800,GRADUATE RESEARCH,"Landes, Christy", ,1 TO 15
30235,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30235,CHEM 800,GRADUATE RESEARCH,"Link, Stephan", ,1 TO 15
30236,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30236,CHEM 800,GRADUATE RESEARCH,"Marti-Arbona, Angel", ,1 TO 15
30237,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30237,CHEM 800,GRADUATE RESEARCH,"Matsuda, Seiichi P.", ,1 TO 15
30238,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30238,CHEM 800,GRADUATE RESEARCH,"Morosan, Emilia", ,1 TO 15
30239,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30239,CHEM 800,GRADUATE RESEARCH,"Nicolaou, K.C.", ,1 TO 15
30240,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30240,CHEM 800,GRADUATE RESEARCH,"Nordlander, Peter", ,1 TO 15
30241,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30241,CHEM 800,GRADUATE RESEARCH,"Onuchic, Jose", ,1 TO 15
30242,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30242,CHEM 800,GRADUATE RESEARCH,"Pasquali, Matteo", ,1 TO 15
30244,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30244,CHEM 800,GRADUATE RESEARCH,"Scuseria, Gustavo", ,1 TO 15
30245,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30245,CHEM 800,GRADUATE RESEARCH,"Xiao, Han", ,1 TO 15
30246,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30246,CHEM 800,GRADUATE RESEARCH,"Tour, James", ,1 TO 15
30247,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30247,CHEM 800,GRADUATE RESEARCH,"Weisman, Bruce", ,1 TO 15
30248,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30248,CHEM 800,GRADUATE RESEARCH,"Whitmire, Kenton", ,1 TO 15
30249,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30249,CHEM 800,GRADUATE RESEARCH,"Wilson, Lon J.", ,1 TO 15
30250,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30250,CHEM 800,GRADUATE RESEARCH,"Wolynes, Peter", ,1 TO 15
30251,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30251,CHEM 800,GRADUATE RESEARCH,"Suh, Junghae", ,1 TO 15
30252,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30252,CHEM 800,GRADUATE RESEARCH,"Verduzco, Rafael", ,1 TO 15
30253,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30253,CHEM 800,GRADUATE RESEARCH,"Zubarev, Eugene", ,1 TO 15
30254,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30254,CHEM 800,GRADUATE RESEARCH,"Young, Damian W.", ,1 TO 15
30378,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30378,CHEM 800,GRADUATE RESEARCH,"Jones, Matt", ,1 TO 15
30379,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30379,CHEM 800,GRADUATE RESEARCH,"Pagel, Mark", ,1 TO 15
30525,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30525,CHEM 800,GRADUATE RESEARCH,"West, Julian", ,1 TO 15
30538,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30538,CHEM 800,GRADUATE RESEARCH,"Mikos, Antonios", ,1 TO 15
30598,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30598,CHEM 800,GRADUATE RESEARCH,"Gustavsson, Anna-Karin", ,1 TO 15
30838,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30838,CHEM 800,GRADUATE RESEARCH,"Wong, Michael", ,1 TO 15
30840,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30840,CHEM 800,GRADUATE RESEARCH,"Hernandez Sanchez, Raul", ,1 TO 15
30839,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30839,CHEM 800,GRADUATE RESEARCH,"Renata, Hans", ,1 TO 15
31142,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31142,CHEM 800,GRADUATE RESEARCH,"Yruegas, Samantha", ,1 TO 15
31143,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31143,CHEM 800,GRADUATE RESEARCH,"McHugh, Kevin", ,1 TO 15
31344,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31344,CHEM 800,GRADUATE RESEARCH,"Shee, James", ,1 TO 15
31680,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31680,CHEM 800,GRADUATE RESEARCH,"Sarlah, David", ,1 TO 15
31517,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31517,CHIN 307,CHINESE SOCIETIES & CULTURES,"Fu, Liang", ,3
31518,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31518,CLIC 369,APPROACHES - INTERCULTURAL COM,"Fu, Liang", ,3
31524,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31524,CLIC 385,INDEPENDENT STUDY,"Boggiano, Aymara", ,3
31580,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31580,CMOR 220,INTRO TO ENG COMPUTATION,"Protasov, Anastasiya",7:00PM - 8:05PM MTWRF  ,3
31320,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31320,CMOR 304,DIFF EQUATIONS SCI & ENG,"Grundvig, Dane",10:30AM - 11:30AM MTRF  ,3
31370,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31370,CMOR 360,INTRO TO O.R. AND OPTIMIZATION,"Karagoz, Aysenur",9:00AM - 10:00AM MWRF  ,3
31256,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31256,CMOR 491,UNDERGRAD RESEARCH PROJECTS,"Chan, Jesse", ,1 TO 6
31305,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31305,CMOR 491,UNDERGRAD RESEARCH PROJECTS,"de Hoop, Maarten", ,1 TO 6
31306,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31306,CMOR 491,UNDERGRAD RESEARCH PROJECTS,"Heinkenschloss, Matthias", ,1 TO 6
31307,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31307,CMOR 491,UNDERGRAD RESEARCH PROJECTS,"Hicks, Illya V.", ,1 TO 6
31303,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31303,CMOR 491,UNDERGRAD RESEARCH PROJECTS,"Ma, Shiqian", ,1 TO 6
31308,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31308,CMOR 491,UNDERGRAD RESEARCH PROJECTS,"Pang, Guodong", ,1 TO 6
31302,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31302,CMOR 491,UNDERGRAD RESEARCH PROJECTS,"Perez Salazar, Sebastian", ,1 TO 6
31304,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31304,CMOR 491,UNDERGRAD RESEARCH PROJECTS,"Riviere, Beatrice", ,1 TO 6
31301,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31301,CMOR 491,UNDERGRAD RESEARCH PROJECTS,"Schaefer, Andrew", ,1 TO 6
31309,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31309,CMOR 491,UNDERGRAD RESEARCH PROJECTS,"Tapia, Richard", ,1 TO 6
31300,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31300,CMOR 491,UNDERGRAD RESEARCH PROJECTS,"Puelz, Charles", ,1 TO 6
31618,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31618,CMOR 491,UNDERGRAD RESEARCH PROJECTS,"Anderson, Thomas Geoffrey", ,1 TO 6
31617,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31617,CMOR 491,UNDERGRAD RESEARCH PROJECTS,"Zhang, Lu", ,1 TO 6
31310,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31310,CMOR 591,GRADUATE RESEARCH PROJECTS,"Chan, Jesse", ,1 TO 15
31299,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31299,CMOR 591,GRADUATE RESEARCH PROJECTS,"de Hoop, Maarten", ,1 TO 15
31311,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31311,CMOR 591,GRADUATE RESEARCH PROJECTS,"Heinkenschloss, Matthias", ,1 TO 15
31298,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31298,CMOR 591,GRADUATE RESEARCH PROJECTS,"Hicks, Illya V.", ,1 TO 15
31312,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31312,CMOR 591,GRADUATE RESEARCH PROJECTS,"Ma, Shiqian", ,1 TO 15
31297,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31297,CMOR 591,GRADUATE RESEARCH PROJECTS,"Pang, Guodong", ,1 TO 15
31296,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31296,CMOR 591,GRADUATE RESEARCH PROJECTS,"Perez Salazar, Sebastian", ,1 TO 15
31295,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31295,CMOR 591,GRADUATE RESEARCH PROJECTS,"Riviere, Beatrice", ,1 TO 15
31294,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31294,CMOR 591,GRADUATE RESEARCH PROJECTS,"Schaefer, Andrew", ,1 TO 15
31293,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31293,CMOR 591,GRADUATE RESEARCH PROJECTS,"Tapia, Richard", ,1 TO 15
31619,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31619,CMOR 591,GRADUATE RESEARCH PROJECTS,"Anderson, Thomas Geoffrey", ,1 TO 15
31620,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31620,CMOR 591,GRADUATE RESEARCH PROJECTS,"Zhang, Lu", ,1 TO 15
31228,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31228,CMOR 800,RESEARCH AND THESIS,"Chan, Jesse", ,1 TO 15
31229,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31229,CMOR 800,RESEARCH AND THESIS,"de Hoop, Maarten", ,1 TO 15
31230,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31230,CMOR 800,RESEARCH AND THESIS,"Heinkenschloss, Matthias", ,1 TO 15
31231,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31231,CMOR 800,RESEARCH AND THESIS,"Hicks, Illya V.", ,1 TO 15
31232,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31232,CMOR 800,RESEARCH AND THESIS,"Ma, Shiqian", ,1 TO 15
31233,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31233,CMOR 800,RESEARCH AND THESIS,"Pang, Guodong", ,1 TO 15
31234,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31234,CMOR 800,RESEARCH AND THESIS,"Perez Salazar, Sebastian", ,1 TO 15
31235,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31235,CMOR 800,RESEARCH AND THESIS,"Riviere, Beatrice", ,1 TO 15
31236,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31236,CMOR 800,RESEARCH AND THESIS,"Schaefer, Andrew", ,1 TO 15
31237,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31237,CMOR 800,RESEARCH AND THESIS,"Tapia, Richard", ,1 TO 15
31615,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31615,CMOR 800,RESEARCH AND THESIS,"Anderson, Thomas Geoffrey", ,1 TO 15
31616,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31616,CMOR 800,RESEARCH AND THESIS,"Zhang, Lu", ,1 TO 15
31597,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31597,COMM 105,LEARNING & WRITING IDENTITIES,"McCullough, Meredith",9:30AM - 11:25AM TWR  ,3
31588,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31588,COMP 007,VISITING RESEARCH,"Unhelkar, Vaibhav", ,0
31589,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31589,COMP 007,VISITING RESEARCH,"Kavraki, Lydia", ,0
31590,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31590,COMP 007,VISITING RESEARCH,"Knightly, Edward", ,0
31591,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31591,COMP 007,VISITING RESEARCH,"Mellor-Crummey, John M.", ,0
31592,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31592,COMP 007,VISITING RESEARCH,"Jermaine, Christopher M.", ,0
31690,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31690,COMP 290,COMPUTER SCIENCE PROJECTS,"Yao, Vicky", ,1 TO 3
30133,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30133,COMP 390,COMPUTER SCIENCE PROJECTS,"Lieberman-Aiden, Erez", ,1 TO 3
30427,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30427,COMP 390,COMPUTER SCIENCE PROJECTS,"Kavraki, Lydia", ,1 TO 3
30429,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30429,COMP 390,COMPUTER SCIENCE PROJECTS,"Nakhleh, Luay", ,1 TO 3
30516,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30516,COMP 390,COMPUTER SCIENCE PROJECTS,"Cox, Alan L.", ,1 TO 3
30517,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30517,COMP 390,COMPUTER SCIENCE PROJECTS,"Subramanian, Devika", ,1 TO 3
30578,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30578,COMP 390,COMPUTER SCIENCE PROJECTS,"Johnson, Dave", ,1 TO 3
30754,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30754,COMP 390,COMPUTER SCIENCE PROJECTS,"Yao, Vicky", ,1 TO 3
30833,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30833,COMP 390,COMPUTER SCIENCE PROJECTS,"Chen, Ang", ,1 TO 3
30842,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30842,COMP 390,COMPUTER SCIENCE PROJECTS,"Sano, Akane", ,1 TO 3
31102,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31102,COMP 390,COMPUTER SCIENCE PROJECTS,"Schreib, Rebecca", ,1 TO 3
31564,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31564,COMP 449,DATA SCIENCE PROJECTS,"Guzman Nateras, Luis Fernando; Subramanian, Devika",8:30AM - 11:30AM TR  ,4
30387,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30387,COMP 490,COMPUTER SCIENCE PROJECTS,"Joyner, Mack", ,1 TO 4
30585,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30585,COMP 490,COMPUTER SCIENCE PROJECTS,"Kyrillidis, Tasos", ,1 TO 4
30586,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30586,COMP 490,COMPUTER SCIENCE PROJECTS,"Shrivastava, Anshumali", ,1 TO 4
30590,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30590,COMP 490,COMPUTER SCIENCE PROJECTS,"Tunnell, Chris", ,1 TO 4
30593,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30593,COMP 490,COMPUTER SCIENCE PROJECTS,"Allen, Genevera I.", ,1 TO 4
30731,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30731,COMP 490,COMPUTER SCIENCE PROJECTS,"Unhelkar, Vaibhav", ,1 TO 4
30742,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30742,COMP 490,COMPUTER SCIENCE PROJECTS,"Yao, Vicky", ,1 TO 4
30747,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30747,COMP 490,COMPUTER SCIENCE PROJECTS,"Vardi, Moshe", ,1 TO 4
30765,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30765,COMP 490,COMPUTER SCIENCE PROJECTS,"Ferreira Flores, Rodrigo", ,1 TO 4
31565,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31565,COMP 549,DATA SCIENCE PROJECTS,"Guzman Nateras, Luis Fernando; Subramanian, Devika",8:30AM - 11:30AM TR  ,4
30176,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30176,COMP 590,COMPUTER SCIENCE PROJECTS,"Nakhleh, Luay", ,1 TO 4
30177,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30177,COMP 590,COMPUTER SCIENCE PROJECTS,"Warren, Joe D.", ,1 TO 4
30178,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30178,COMP 590,COMPUTER SCIENCE PROJECTS,"Cartwright, Robert S.", ,1 TO 4
30179,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30179,COMP 590,COMPUTER SCIENCE PROJECTS,"Subramanian, Devika", ,1 TO 4
30368,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30368,COMP 590,COMPUTER SCIENCE PROJECTS,"Rixner, Scott", ,1 TO 4
30381,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30381,COMP 590,COMPUTER SCIENCE PROJECTS,"Vardi, Moshe", ,1 TO 4
30487,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30487,COMP 590,COMPUTER SCIENCE PROJECTS,"Joyner, Mack", ,1 TO 4
30563,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30563,COMP 590,COMPUTER SCIENCE PROJECTS,"Chen, Ang", ,1 TO 4
30583,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30583,COMP 590,COMPUTER SCIENCE PROJECTS,"Allen, Genevera I.", ,1 TO 4
30830,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30830,COMP 590,COMPUTER SCIENCE PROJECTS,"Mamouras, Konstantinos", ,1 TO 4
31220,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31220,COMP 590,COMPUTER SCIENCE PROJECTS,"Hu, Ben", ,1 TO 4
31454,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31454,COMP 621,SYSTEMS SOFTWARE,"Greiner, John", ,3
31635,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31635,COMP 622,DATA ETHICS,"Ferreira Flores, Rodrigo",2:30PM - 3:45PM MW  ,3
31455,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31455,COMP 630,DATABASES,"Greiner, John", ,3
31519,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31519,COMP 642,MACHINE LEARNING,"Straach, Janell", ,3
31520,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31520,COMP 643,BIG DATA,"Orooji, Marmar", ,3
31538,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31538,COMP 653,STATISTICAL MACHINE LEARNING,"Lan, Xinjie", ,3
31539,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31539,COMP 665,DATA VISUALIZATION,"Orooji, Marmar", ,3
31540,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31540,COMP 680,STATS COMPUTING DATA SCIENCE,"Fagan, Mike", ,3
31541,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31541,COMP 682,ALGORITHMS,"Fagan, Mike", ,3
30099,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30099,COMP 690,RESEARCH AND THESIS,"Mellor-Crummey, John M.", ,1 TO 12
30370,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30370,COMP 690,RESEARCH AND THESIS,"Ng, T. S. Eugene", ,1 TO 12
30100,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30100,COMP 800,GRADUATE RESEARCH,"Cox, Alan L.", ,1 TO 15
30161,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30161,COMP 800,GRADUATE RESEARCH,"Shrivastava, Anshumali", ,1 TO 15
30162,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30162,COMP 800,GRADUATE RESEARCH,"Jermaine, Christopher M.", ,1 TO 15
30163,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30163,COMP 800,GRADUATE RESEARCH,"Wallach, Dan S.", ,1 TO 15
30164,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30164,COMP 800,GRADUATE RESEARCH,"Ng, T. S. Eugene", ,1 TO 15
30165,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30165,COMP 800,GRADUATE RESEARCH,"Warren, Joe D.", ,1 TO 15
30166,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30166,COMP 800,GRADUATE RESEARCH,"Mellor-Crummey, John M.", ,1 TO 15
